review_id,rating,review_text,review_date,helpful
c69c1cde-ce87-4faf-89f8-818b76ad0d9e,5,excellent service and very good taste,2025-11-13 17:24:29,0
6571f188-13ef-4989-a391-679df8c62ac5,5,tied-up with best hotels and reasonable prices and providing the best discounts ever.,2025-11-13 17:21:20,0
387dc763-9aad-4772-8f77-2bf049ac623c,5,good experience,2025-11-13 17:17:08,0
27e1aebb-97e0-4d73-9a51-88b70e035373,5,bohot achha,2025-11-13 17:13:27,0
2a4e6e4c-36b4-4e8d-8280-d14934fcb85f,5,"The food was fresh, hot, and super tasty! Delivery was quick, and packaging was perfect. Loved the burgers as always 😋🔥”",2025-11-13 17:03:57,0
6034c7de-2998-4193-b7d5-b86fc1c5fe5c,5,very good food delivery app,2025-11-13 16:49:58,0
c94f348d-64f8-4409-b24f-9bd947048d4c,5,it's very good with quality and care for safety of orders,2025-11-13 16:42:16,0
c5263576-d451-44aa-9ac7-be607600c256,5,really good app,2025-11-13 16:41:41,0
6903bcd7-5a6e-4e2b-be42-81d06cd6c132,5,improved a lot since my last review in 2019,2025-11-13 16:31:38,0
b90fa0f4-a87e-4d9d-8751-99de6dc0d0d6,4,good for food,2025-11-13 16:26:20,0
9df0e906-ed57-4322-adc2-f4e1de289f15,1,food is good but I order double cheese pizza but the pizza was not look like a double cheese layer that's why my genuine opinion is that to don't do order without confirmation that the order looks in image is the one you gave me,2025-11-13 16:25:49,0
94e5dcbc-ebf0-45e1-8194-0156c118dea5,5,I like the app it's good,2025-11-13 16:24:43,0
5f6fe15c-386e-4401-b90c-60a96ff89a03,1,worst app.,2025-11-13 16:17:32,0
2fb71ad9-a62e-420a-826f-2dbfafb9c08f,5,Its a great food app🤤,2025-11-13 16:15:00,0
85deb3bc-9cfe-409d-b877-98bdfeb43e4d,4,i m not received food yet that's why I can't tell something I don't have any experience of zomato. when I receive the order then I will write my experience on this box,2025-11-13 16:11:40,0
ad2da3e0-5828-4261-8505-d710ba962b04,4,Good services,2025-11-13 16:09:38,0
78dad451-a558-446b-bca2-c7173ca4282e,1,every order delay due to delivery partner not assignment in time,2025-11-13 16:00:01,0
feed4967-96ca-43c5-a872-80fcabac5e15,5,great discount,2025-11-13 15:59:52,0
bc80bb51-3f03-4798-bcb5-f3d729176f30,5,"love it, much easier to communicate",2025-11-13 15:57:44,0
55ef3541-8a71-4411-b963-825d8ac37f5a,5,"it's really good. on time,hot and fast!!",2025-11-13 15:52:51,0
65988eff-856c-423e-aea7-7c751b86b347,5,very smooth application,2025-11-13 15:47:32,0
0da7b76a-eeae-438e-b60a-123af4eb31ca,4,good but careful about prices and other hidden charges.. Just lower the other charges,2025-11-13 15:38:13,0
195973af-2b8e-4f2d-818a-c6a247742b88,4,supports all our needs on time,2025-11-13 15:37:50,0
a674001c-d847-4fb0-ac74-9290c7d5ae01,4,I like this app I am really happy 😊😊,2025-11-13 15:36:54,0
8ee96bb8-6d60-4745-9dff-46a62f1dbc49,1,"Sometimes my food got stolen , sometimes it got delivered to someone else.... Money stealing is your name zomato... a terrible experience.",2025-11-13 15:32:42,0
4f5c1697-dbcb-43d4-bf6b-239da96034d3,5,it's nice,2025-11-13 15:30:59,0
be83f6ea-2876-4a2b-b315-c08d188feb1b,3,Why remove the detail review from restaurants when ordering? Earlier I used to try new restaurants based on reviews written by customers. now it's just rating. that too 2 different ratings shown for some reason. plz bring back old feature of showing reviews.,2025-11-13 15:28:46,0
7175d484-0a77-413b-8b9b-91e324ba5e6d,4,good app it gives more dicount than swiggy,2025-11-13 15:13:52,0
b05b9f0d-1b24-424c-bd09-69da36a642dc,4,Good at time,2025-11-13 15:13:04,0
2b31ea58-ea0b-4d5c-a156-f46a1f111177,5,Kindly do check that the person delivering the food and person qhose details have provided in the order. It was shocking to see that in vaccination certificate it was a female staff but the person who delivered the order actually was a male staff or may not even be an employee. This is clearly a violation of your covid protocol as firstly his vaccine certificate was not provided and secondly it was putting me and my family at risk.,2025-11-13 15:07:41,0
8f3766e9-4488-46e8-a544-f7e6b9507c95,4,it's nice,2025-11-13 15:02:09,0
6b9dc8cd-53f0-479d-80ab-5cb1de9e972c,5,good delivery on time realy goood,2025-11-13 15:01:09,0
7225dc55-b51c-4670-8e16-0d53ad10cb8f,5,good delivery good location covering thanks All zomato team's,2025-11-13 14:59:08,0
24e9a85a-9f02-4b79-815f-0c105aabeaaf,5,this is my favourite app to deliver Every things,2025-11-13 14:58:54,0
cb3eee53-416f-413e-bb4c-ee10a667eb2e,5,"prompt, full of variety.",2025-11-13 14:55:04,0
e50ef60e-3605-4f12-bfbc-27ed8a2003b8,5,I'm loving the app a lot 🥰 Please keep giving good discounts and I'm a Gold user of all times😊,2025-11-13 14:54:55,0
52fe24c9-5b92-46f4-839b-2b1e82dba1da,5,fantastic app till now no error first class Everything,2025-11-13 14:53:55,0
14756426-697e-4151-a8e4-d60e7a7e2512,5,Simply awsome.,2025-11-13 14:48:17,0
b37ab146-7346-4ea6-adfd-01dbcf6fb051,1,foff!!,2025-11-13 14:32:37,0
01e01562-2417-4228-883c-96afff761022,5,"I was using Swiggy recently,ordered a burger , wrong burger got delivered and they didn't even give refund. ordered from Zomato and it's perfect. i hate Swiggy and love Zomato now.",2025-11-13 14:23:24,0
3200bc67-b787-48ca-9f5e-4c8cd4470461,5,food quality is very good worth to use this app,2025-11-13 14:22:47,0
65a2060f-9164-4843-a710-2f4a0b835b60,2,"always price not match with restaurant second thing it is impossible to connect with an executive to describe your problem, even you had a issue with delivery, it's happen many times with me whenever that food was not deliver accurately. maximum times their delivery partner does not carry the food box that's why they serve cold food. even one time I had received a smelly food",2025-11-13 14:21:03,1
075743ba-36f0-40a2-a3c7-2eed4f44ea35,1,i had a very disappointing experience with zomoto. im order 2 ghee rice panner butter masala. but u give 1 ghee rice chicken butter masala am pure veg.. zomoto worst app in 1st time.,2025-11-13 14:17:29,0
0390b217-5b7f-42d0-9b2b-d729a27e9697,4,Nice app but dont give much discounts from their ends.,2025-11-13 14:13:56,0
1724bee1-a3f5-4576-9727-25ba26cc7b75,5,Easy to use.,2025-11-13 14:11:27,0
8157ab20-e19a-456f-b9dd-b168013dcf39,1,customer care very very worst,2025-11-13 14:09:57,0
eeab74cb-86ed-485b-befb-b8701cb7cfcb,5,good to use,2025-11-13 14:09:18,0
21dd5a38-d2d8-4f18-8a4e-d867de9d3bce,4,all time best offer's and delivery also good 👍🏻😊,2025-11-13 14:02:24,0
7592e11b-44e6-40b3-a1b0-8444f93a1c1e,4,much better than Swiggy on offers and timely delivery.,2025-11-13 14:01:52,0
8e0c44e2-91de-4cbd-ab53-739a12960986,4,iam enjoying the orders,2025-11-13 13:50:23,0
32edfadf-d81c-4222-9a02-56022d883678,4,"Except platform fee and other charges, all good",2025-11-13 13:47:31,0
03dc6fc6-263b-4135-8874-6efc268f2e65,1,Employ terror supporting employees. Will change the rating if clarification is given by the zomato on her.,2025-11-13 13:46:18,0
0c91b75c-52f4-4c69-ad19-5ad6ef7459d0,1,worst management no proper response and customer care people cut the call even without any resolution and taking gold membership is waste of your money they are trapping to take and doing no proper service,2025-11-13 13:45:09,0
8b8c8083-47ee-4e5d-8dbf-4ee3e7c0b14f,4,payment is delivery amount high,2025-11-13 13:43:32,0
9d4645fb-ba83-48b6-9727-debb0e0f739a,4,every thing is good,2025-11-13 13:43:15,0
7663926f-5d3f-4e6c-998b-419b25b12ee5,4,4 stars because other delivary or not coming to our village to deliver food but zomato do,2025-11-13 13:40:51,0
fc880353-0fad-4504-a55e-c3049fb04f89,4,on time delivery,2025-11-13 13:34:18,0
bddaaaa8-0adb-4de5-81d5-ba94ac4a8abe,1,"one of the worst apps I have seen. I ordered by mistake , I immediately tried to cancel my order and also put the request for cancellation but even after that they didn't cancel my order. but the restaurant staff was very humble so they cancelled the order. they really need to work on it.",2025-11-13 13:33:43,0
e0048b42-0e55-4949-bf2a-19012d58ead8,5,"Zomato is wonderful excellent! customer care services are very good. have great variety, all types of food outlets. Love Zomato always❤️❤️❤️",2025-11-13 13:28:31,1
37578e24-1533-4b40-95ea-b936340fdd60,5,ti good 👍 offers,2025-11-13 13:20:47,0
6b56aea7-a223-44b4-b6f1-4d16f985a642,5,All time best 👍💯,2025-11-13 13:20:43,0
ee2f76f1-77ac-41f4-ba45-921ffcc3f3e7,1,chor company,2025-11-13 13:20:17,0
bfc9bd51-06b0-49c8-b77b-1ec412bccafd,5,on time delivery.good service,2025-11-13 13:17:04,0
e3102e7d-7a33-490c-9492-fa119dee3587,4,"Delivery experience is good and helpful. but the prices are more than the Restaurant prices. As we are already paying the extra charges including maintenance charges, GST and etc.",2025-11-13 13:16:23,0
9fce234a-22bf-4751-ad6e-3fa7ed2f31f7,5,l love it thankyou for your best service,2025-11-13 13:13:38,0
71f17db6-7498-4fca-9a1c-beaabfb1a715,5,The offers are great on foods.🤘,2025-11-13 13:10:39,0
ec75cecf-881d-4c05-9d7d-f5ad20d82703,1,worst food delivery App on planet earth...They run delivery late which is they mistake and they won't allow cancelation...Completely fake app..My dear friends please don't use this fake App...,2025-11-13 13:04:18,0
7d1ea932-3e55-4ff9-beea-48207cc25ff2,5,I would like to reconnect every one.... please take zomato gold.....the offers are just wow..... totally in love with zomato,2025-11-13 13:04:09,0
6405217a-8755-4801-9023-aa71c98a0752,5,Good fast efficient service.easy to use app though swiggy gives better offers and discounts.zomato is very good but still offers are less,2025-11-13 13:02:57,0
7cb3f232-3863-4857-9c92-acb23430c509,5,Good service on time..,2025-11-13 12:58:40,0
82a2eff7-ec94-4373-ac61-b441867eff12,5,always nice service,2025-11-13 12:57:40,0
9d931f44-9897-49eb-a40b-3699939eca66,1,inappropriate from every direction,2025-11-13 12:54:23,0
5730fb86-ba2e-4ac1-b6a8-a69971726a7f,5,Prefect! Impressed by their delivery speed and offers.,2025-11-13 12:51:06,0
adeace66-44f2-4a5d-9511-ac613efbb971,4,"Convenience & Time-Saving: Especially helpful for busy professionals, students, or families. Wide Variety of Choices: Access to multiple cuisines, restaurants, and price ranges in one app. Discounts & Offers: Frequent deals, coupons, and loyalty rewards attract users and save money. Cashless Payments: Multiple payment options like UPI, cards, wallets, but no COD. Commission Burden on Restaurants: Apps often charge high commissions, reducing profits for small food businesses. Late Deliverie",2025-11-13 12:49:10,1
550e7ffa-7ac7-4765-82d1-79cc2f39ef9f,5,It's very good whatever I want I find all the things on zomato,2025-11-13 12:48:01,0
ec7ccf42-7c2f-4a80-9911-1f7af81a1349,5,service is good and faster,2025-11-13 12:44:58,0
bf1dde2c-9a7c-45e3-9fd0-e82d850eb4ed,1,zomato service is worst,2025-11-13 12:42:26,0
cf7cbcdc-9d76-4507-ac4e-1f28d349facd,2,Both Swiggy and Zomato are playing cheap tricks nowadays. They are charging 360/- for a 280/- product and giving 80 rs discount. taking extra 40 rs for gst platform fees etc (you guys are taking gst on mrp too). Even after all this the quantity of the food is reduced by 30% or sometimes even more which is unacceptable. Zomato needs to focus on this issue because you are the ones who caused it,2025-11-13 12:35:31,0
e30786a9-0803-46c6-9117-d1fa2a6becf9,5,good experience,2025-11-13 12:26:30,0
07617602-4b42-43c3-9431-a55c0d4f7dc8,5,Extraordinary service,2025-11-13 12:14:51,0
22712189-0432-488e-a86b-41a33f851759,4,it's good bruh,2025-11-13 12:14:27,0
0539f479-ca96-47d9-a62e-738c421d0f48,5,good service 👍,2025-11-13 12:08:34,0
61df3047-fe53-4d16-a612-ba41f45cfa11,3,super and useful correct time delivery,2025-11-13 11:59:29,0
f80d6745-e84a-44a7-ba28-7d995e925492,5,Professional in their work and timely delivery,2025-11-13 11:51:23,0
f1fc15bb-2cd7-408e-8944-4972a4a1cdef,5,It's a very useful app for hungry peoples .. best service,2025-11-13 11:46:13,0
3cf650ad-c749-4c9e-8e0f-e9336e6e42c1,5,"for food. Order food online on Zomato. Fuel up. You’ve got things to chase. Whether it’s biryani that fires you up, or a much-needed dosa break, or a pizza after a long day — Zomato delivers what keeps you moving. With 1.5 million+ restaurants, we’re here to power your hustle, one meal at a time. Since 2008, we’ve kept India’s hungriest (and busiest) fed. Here’s what you get with the Zomato app: 1) Order food that keeps up with you: 🍴Food. Fast. Anywhere.  1000+ cities. Day or night. From l",2025-11-13 11:43:20,0
8d29e878-5ea3-423b-9146-d71f7bbf8174,5,it is so good app,2025-11-13 11:41:04,0
96b0def5-15df-4533-87e7-38dae3986266,5,i realy happy,2025-11-13 11:40:31,0
7d46fca8-8b2f-4136-a0ad-5cc4655ac818,5,thank you,2025-11-13 11:14:53,0
4560eee7-0c11-4b02-bd60-81d5c40e746c,5,easy access to all the restaurants 😁,2025-11-13 11:11:27,0
d9a63f58-a6a4-439b-ae8f-3ae4e683e8e0,1,too expensive,2025-11-13 11:05:17,0
960ab5dd-e5e5-4e19-9e48-14ac0a7b44d0,1,"Pathetic app. Zomato is adding 10 - 100 Rs on each item that you order. So for example if you can buy a dish for Rs 60 at your restaurant, through Zomato, you have to pay upto Rs 110 for same dish. If you are ordering 3 - 4 items then you pay extra Rs 100 - 200 easily on your order. Then on top of that, you need to pay delivery charges, packaging charges (which also I checked my restaurant didn't charge but Zomato charging by themselves), sometimes also rain / rush hour charges. UNINSTALLED !!",2025-11-13 11:01:30,0
99345f3e-7caa-4282-a31e-c1addae77f6a,4,good app,2025-11-13 10:44:22,0
8df3bc17-b03d-4256-a711-a348dafc475c,1,"Zomato delivery me incorrect order, so I reported 400rs loss. They said it is none of their business. When it is none of their business, why the hell are you charging for platforms fee and delivery charges. Directly say you pay for something and don't expect it will be delivered.",2025-11-13 10:41:03,1
88383096-c960-4dfe-81ab-8b81631ba64d,5,THIS APP IS MUST USEFUL AND VERY NICE APP,2025-11-13 10:30:19,0
6ddef0ad-b99e-4bec-a860-ada26be038ee,4,good app,2025-11-13 10:24:41,0
4e6b433c-952d-4d7e-b8a2-c3689e11ecb9,5,One stop solution for all your cravings 🙂,2025-11-13 10:10:33,0
f93f3e32-59ed-46b7-9700-2e508a9f08ce,1,"charging is very high compared to restaurants actual price , in addition to delivery & other ""variable"" charges",2025-11-13 10:08:55,0
58836bf3-38a7-46a8-b5c2-ad4a73b4c8ab,3,Why it is not allowing me to write reviews food joint though I have logged in to zomato.It is not even allowing me with twitter account. Disappointing.,2025-11-13 10:06:16,2
8c7c4f7a-83a7-42a8-8a6c-b74111a3108c,1,this app is only accepted online payment I am student not any transition method i hate this thing,2025-11-13 10:05:47,0
8650d4a6-4832-4a20-a293-2e90d0a873b2,1,very bad behaviour,2025-11-13 09:56:27,0
4393ccfe-de91-4ae9-9452-e8973a408d43,1,many fake restaurants are registered here who are delivering wrong or uncooked food and there is also no proper customer support or refund. be aware of using this app.,2025-11-13 09:45:33,0
ff204008-e3d4-431c-a500-6bff09ebfe78,1,fraud and scam ... yesterday ordered biryani from a local restaurant... the delivery boy came with biryani out of the food box with no seal with ... since the order was pre-paid the zomato didn't refund my amount... to all the people who use zomato don't pay in advance kindly check the food and then pay ...it's a new scam,2025-11-13 09:28:51,0
bac8adb1-63e5-428a-a8fd-aa46d98a96ed,5,it will give order within the time I am very taste,2025-11-13 09:03:52,0
62dcd274-64f8-431a-899c-a00a2479bd13,5,awesome delivery in train,2025-11-13 09:02:58,0
edb7c3bf-803a-4319-aa7b-f62219101089,1,worst app,2025-11-13 09:02:56,0
fea1059c-ecbd-43d8-8e80-b6904182cad8,1,Too pricey and your staff should keep their mouth shut,2025-11-13 09:02:13,0
153129ba-1b8e-4361-a40b-57c6eea6a5b9,4,offer is alwsys available. I like that most,2025-11-13 08:52:39,0
442a904d-71b1-4052-a768-bacabe794a33,1,fraud aap never make any order waste of time and money,2025-11-13 08:40:38,0
d15c9c5d-a7a3-43ff-86ab-71f434a320ac,5,"Really solid app, packed with all sorts of amazing options",2025-11-13 08:23:29,0
5d8439bd-3a74-4316-beae-15a2553c68eb,5,am new this app.very excellent 👍 TQ Zomato 🌹👍,2025-11-13 06:47:57,0
145613f9-44b7-4743-bca6-bebe890ff5f0,1,it's not for good dilevery on tim and no cash payment not available ta night time be ker full 👎👎👎👎,2025-11-13 04:15:12,0
ea5cc647-a3fb-4847-99f0-3d8300fa842c,5,Super Service,2025-11-13 03:44:09,0
d3df158a-99e1-4c88-bf13-c3f9aae8b696,5,after short gap(6 months)..i started ordering food in zomato again,2025-11-13 03:19:04,0
3344ec6e-ee41-420e-a4aa-8eb8579fb622,1,I am waiting for my order since 1hour I am hungry and no one correct support and it shows 3 min from 1 hour and also I am hungry no proper support I am literally hungry. no delivery partner assigned and shows 3min from past 1 hour,2025-11-13 03:08:13,0
b87ae4a6-af78-4ff4-8132-bde62f71e9e6,5,love and thanks,2025-11-13 03:05:33,0
dcde3987-be31-4303-a9f2-14736fa12823,1,zomato I think your watch is slow,2025-11-13 02:57:11,0
08455b2b-1962-45e1-bb2b-3abf79a439b5,1,"if you trust Zomato to fill your stomach, then you will die with an empty stomach. I had a terrible experience in Zomato, not even one time it's many times when I was ordered on some food in Zomato they will not deliver on time, if you contact the sup team just a will text you, the AI is kept on the same word. they will not refund your money on time simply they will take your money and they'll not delivery order. after so many experience I am writing this feedback",2025-11-13 02:50:38,0
7bdee006-5ece-4dd5-904e-1c88d39229f8,5,"I like this app, easy to use.",2025-11-13 02:46:34,0
983436dd-1dc0-4752-b491-e705ce1cbcb9,1,"You guys dont have enough delivery partners for nearby restaurants within 7 km,all major resturants are unavailable because ""no delivery partner nearby"".You guys revoked the 10 km delivery also again on my location, I'll hate you for this.What the hell should i do with this worthless Gold membership when i cant use it anywhere when i need it. Swiggy never does these things never revoked my 10km delivery, delivery partners always available, Swiggy black is the GOAT membership,Zomato sucks a lot.",2025-11-13 02:35:14,0
9b61304e-e0c6-4c93-b8eb-6e32d730aee2,5,good services,2025-11-13 02:17:18,0
b0d23364-07b9-466f-825b-7a778c62275f,3,The cost for food is too much but It helps when I'm hungry,2025-11-13 02:00:54,0
4357fad8-b90d-41eb-924b-1411f67fed43,1,Really bad customer support. Did not resolve my issue,2025-11-13 01:52:01,0
cde6c366-512b-445b-9ad7-e2782ffaedf9,5,best food delivery application ever no one can beat zomato ♥️♥️♥️💘,2025-11-13 01:50:24,0
ab866473-a481-4c3d-8a52-58a52b3b2257,1,their support is the worst system that I have seen ever.,2025-11-13 01:45:49,0
e0cc9f56-a8d7-4eb6-9b88-ff30285a2497,5,better than swiggy,2025-11-13 01:42:23,0
2056deec-be87-4a75-8b09-bf26f16e703b,1,For Hiring wrong kind of people and serving cold food,2025-11-13 01:22:41,0
83edd77e-26d0-452d-91f9-d03d36f7d2f9,1,"I ordered American BBQ Chicken Burger and Crispy Chicken Wrap but instead got two different veg burgers! This is seriously unacceptable. I tried contacting customer support for over an hour, but after all that hassle, they only gave me a ₹188 coupon from the same restaurant — which I clearly didn’t want. I asked for a refund, not another order from the same place that messed up my food! Because of their mistake, I had to sleep hungry that night. Zomato doesn’t care about customer satisfaction",2025-11-13 01:21:26,0
f23157de-8971-4664-aa3e-c762e9e4aee4,5,it's a good app,2025-11-13 00:33:27,0
5c132f39-d099-4198-863d-b2a430ffb506,5,easy to use and easy to order comparing to swiggy,2025-11-13 00:31:24,0
984bd6b7-f4c5-41b5-a493-ef56d095b96d,5,On Time Delivery,2025-11-13 00:29:42,0
e78063d7-accc-4a5b-aac3-928344946ca6,1,Food quality is very bad 😔,2025-11-13 00:27:36,0
24fd3016-7d11-4297-bda7-39eaccf13ad7,5,fast service,2025-11-12 23:53:19,0
d81460f4-d84a-4571-a6b8-12b75c87f73e,1,getting unnecessary messages and prompts in the app to give review to change the review which I gave years back. Restaurant has option to cancel your order even after 2 hrs but customers don't. Instead of transferring money back to your bank account they will give you zomato credits so you have to use the app again when u don't want to. Also initial time of delivety will be 30 mins but it will show 10 mins remaining even after 1 hr if the order is not delivered.,2025-11-12 23:44:02,0
20e8f242-482b-41ff-ba64-01485b35085d,5,best online food app I am so happy 🥰,2025-11-12 23:41:20,0
82a26f6d-2f52-49e0-9e55-02b82a3fd84c,5,Good service,2025-11-12 23:33:28,0
70f8c374-81ff-45f3-b40c-550a8df95271,1,"Worst experience from zomato Very disappointed because of your service they don't deliver the food but still we got information as ""your food was delivered""",2025-11-12 23:30:06,0
733856ee-9cd1-4027-8ae7-ca15b90a85e0,5,"polite staff, excellent services , wide ranges provide , fastest service",2025-11-12 23:27:38,0
396cbf42-cc8e-4d36-b5cd-1d6d82e772ba,4,good experience,2025-11-12 23:22:25,0
96b2cef1-2a43-49ba-bb11-27b239c05bd4,1,"I had ordered chicken gravy but received just a piece of bone with a little gravy. After contacting customer care and sending them the images, they simply ended the call and chat. So disappointing — I will never order from Zomato again.",2025-11-12 23:18:19,0
0c74bc06-a81e-427d-8c7d-b357301bef27,1,"internet handling fees 12.50 rupees .. no change in food pricing even after GST cut. fooling zomato gold members as normal member getting food with lesser price. App is purposefully designed not to see detailed bill at a glance so that zomato silently can add more amounts like platform fee , ngo contribution etc etc . and customer will not notice . thanks Zomato for continuously degrading your service .. Hope other people will also realise soon .",2025-11-12 23:09:05,0
c02343da-65d9-410e-a431-0b1a1cf4d9ce,5,Happy with Zomato Food Delivery.,2025-11-12 23:07:53,0
f5c93b1c-8bb3-437a-a4cc-a64cbfaba021,1,"Placed an order at 11:45pm. The order was supposed to be delivered at 12:29am. The delivery guy called at 12:52am to say he won't deliver. Zomato doesn't even have customer care services or helplines. They're practically robbing you on their whims. And this has happened to me again. And again. And again. Something tells me they're taking their customers for granted. Fresh experience: Bugs in food. Support chats closed because ""Picture doesn't pass our screening"" and ""we'll see what to do""",2025-11-12 23:07:36,2
6e460c2a-4964-4361-9787-182b73f845b1,1,the funfact is there is apparently a sale going on right now having 50% off and when I open domino's app and this app they are giving it at the same price and it has already been discounted by Zomato great idea but why do u have to lie not to mention u will change me delivery while domino's won't if my order is above 400 why should I order tell me,2025-11-12 22:58:59,0
8d180235-5f72-46b2-b72e-8c812b049e45,4,Good service,2025-11-12 22:56:03,0
594cb1c4-2b7e-4406-9095-e4d717cae079,1,Hiring the immature designer..,2025-11-12 22:44:59,0
e1d526e8-48d9-4879-a45b-97cea05eab51,5,zomato is the best app for ordering food 😋 but coupon bohut Kam milne hai,2025-11-12 22:41:51,0
9da00287-0812-47cb-b8bb-59d934497871,1,Today i order chicken triple schezwan rice and instead of that i received chicken manchurian rice. when i raised issue to zomato they said it was restaurant mistake we couldn't help you. In this way zomato helps you.,2025-11-12 22:40:49,0
52e8f263-d3fe-4ec2-adbf-cbd41e43d571,1,always asking to leave a review after I have left a review of 5 stars,2025-11-12 22:40:00,0
3820a5f3-cbe4-4f52-860c-630c1a1bb908,5,better than Swiggy,2025-11-12 22:37:05,0
e8d66063-5fdf-49ff-b43a-2c57293d8a5b,1,I paid for the order and it shown payment not made then I asked refund no service available aapka psa chla gya aap preshan hote rho I uninstall it after reporting my issue then I installed it after few days other number getting login but mine is not also in other phone,2025-11-12 22:37:02,0
e78e7a2a-f0df-4215-bae2-5bcc466cd09d,1,Imagine removing the core feature which made Zomato useful - 'detailed user reviews'. Now users don't get accurate restaurant reviews and restaurants with poor quality can just pay Zomato for inflated ratings.,2025-11-12 22:36:45,3
d3f6a148-63f2-4c2f-8550-08e52974168c,5,One of the flexible application to order food....Loved it from the start🌟👑,2025-11-12 22:31:12,0
6a80103a-1aad-479b-8d07-a167c64f3069,5,too much costs but works,2025-11-12 22:29:00,0
bdd9d75c-1d10-475c-b477-aca0ab29dbda,1,zomato delivery partner took more than 1 delivery at a time which was impacted on my ordered delivery and still Zomato showing order delivered in 29 mins since the actual time required to deliver is only 15 min and if we talk about total time from order to delivery it requires only 25 to 30 min however today zomato took complete 1 hr from order to delivery means complete waist of money and time also the money charged is more as compared to other delivery partner,2025-11-12 22:26:39,0
33bc7ee2-637c-4a9a-b151-3bc78df3f6a0,5,Excellent satisfied my night sweet craving,2025-11-12 22:21:14,0
ab26c40f-d256-4c4a-b972-ddc357428bd6,1,"this app offers you unsupervised worst food quality and they do not even bother to get your issue resolved. I had very bad experience not once but on multiple occasions. my advice to you ZOMATO is to priorities customer experience and not revenue like other greedy companies. if you are greedy company ""which right now feels like it"" then you will not survive in this competitive market for long.",2025-11-12 22:20:36,0
71c85cec-9600-4459-8fdc-f2175bec8d15,1,"charging 35 to 40% extra compared offline bill, clubbed order collection and delayed order",2025-11-12 22:17:14,0
868dc6f8-3ebf-4459-ae1a-37b091cb30af,1,"worst food delivery app, never delivered food on time and always extend the delivery timeline",2025-11-12 22:01:57,0
0f21648f-8a6c-4935-a506-191c37cb20b4,1,worst experience and worst app,2025-11-12 21:59:48,0
1e35e57f-7f15-452e-bd80-d16acd027bc4,1,spreading fake news,2025-11-12 21:59:18,0
f4cb63a0-3972-4b98-a52c-55de8ff9e49a,1,"Ordered food from a shop 15 minutes away, it said delivery promise within 36 minutes, then afterwards they said delivery will happen soon . After placing order I had to wait for 1 hour 15 minutes for something I could have gone to the store and has in 15 minutes and be back under 30 minutes , while paying a reasonable price. So what exactly does this app do, increase prices of the product, not deliver on time, and always , always deliver the food colder. Uninstall the app, go to a restaurant pic",2025-11-12 21:58:48,0
8d182717-6631-4549-9dc5-c35201d0ef03,5,good app,2025-11-12 21:57:30,0
be23346c-1b22-4269-bf70-e9019201b837,4,My experience on zomato just awesome 👍🏻...,2025-11-12 21:57:08,0
5390992a-635c-48fc-966d-5c204ddb5cef,4,love the variety. love India love Indian food.,2025-11-12 21:49:25,0
f70f9d7f-f51a-4a40-a356-bff894cfb710,5,amazing experience.. one tap order and get your food at the door step.delivery service is so perfect. love it 🤩,2025-11-12 21:48:54,0
8bbbae29-652f-4554-bf47-719042597ac4,1,"the old review section has been removed. It was pretty useful feature for viewing how the particular outlet is doing. now it shows only overall rating and no comments and posts. Bring the old review tab back, as it also helps when trying new outlets.",2025-11-12 21:47:59,0
65b954b0-440a-4f41-8a0a-f69b2f3e2583,5,"Best Food, Best Delivery, Best Discounts - isse jyada kya hi chahiye",2025-11-12 21:46:57,0
c735ac16-c267-490c-be8a-4571e3ee15fa,5,it's a wonderful experience. thank you zomato.,2025-11-12 21:46:37,0
8b834b83-6e89-4b40-8724-ba48f955a096,5,nice app for doorstep food,2025-11-12 21:42:26,0
f2c98783-bb21-441d-9b94-6826a7ec9b44,5,nice app...thanks for the coupons...,2025-11-12 21:35:23,0
370bfaf6-7058-4699-87e0-b4e721376f26,1,Prices are way higher than actual restaurant prices. Some restaurants nearby do not even charge packing fees but when ordered from zomato packing fees are suddenly added. There are too many hidden charges even for discounted items promoted by zomato. The total bill for discounted prices comes even more than what it would be if we buy food on full price. Overall bad app and bad company practices.,2025-11-12 21:34:07,39
5d60919c-ef97-4964-88c3-f8f8290d991d,1,does not respond after delivery. you just play with ai,2025-11-12 21:33:57,0
f02deba1-a3fd-49c4-965a-6f1ac78b2ba9,5,wow amazing 🤩 lovely,2025-11-12 21:33:51,0
1f7c80aa-81a1-4a19-bc81-8d7a62d4d7e4,1,their support staff just don't care either you get your food deliver or not. they never give you the solution. customer staff experience is worst. they just won't deliver the food or deliver the worst food. they won't give you refund for that,2025-11-12 21:33:44,0
04fa02a1-ef5c-459e-abf2-3c8700685490,1,Delivery routing for multiple deliveries by same paetner is very bad. I got my delivery from restaurant 500m away after delivering at a location more than 2km far.,2025-11-12 21:29:44,0
ef2d56ca-b5ec-4d67-9dc9-6684797ffca7,1,Inaccurate delivery times and never takes responsibility for late delivery.. least considerate about customers situation with late deliveries and all they have is scripted replies repeating over and over again,2025-11-12 21:27:35,0
e62a2035-6b54-4c77-ba6f-ad47e8c0b126,4,best app for foody,2025-11-12 21:25:02,0
